participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.age,participant.gender,participant.region,participant.treat,participant.employed,participant.high_school,participant.university,participant.not_student,participant.sharing_inn,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.name,session.config.real_world_currency_per_point,session.age18to24,session.age25to34,session.age35to44,session.age45to54,session.age55to64,session.age65to99,session.male,session.female,session.northeast,session.midwest,session.south,session.west,initial.1.player.id_in_group,initial.1.player.role,initial.1.player.payoff,initial.1.player.id_cint,initial.1.player.age,initial.1.player.gender,initial.1.player.nationality,initial.1.player.region,initial.1.player.highest_education,initial.1.player.current_employment,initial.1.player.quota_full,initial.1.player.job_title,initial.1.player.job_tasks,initial.1.player.industry_category,initial.1.player.eligible_to_vote,initial.1.player.voting_intention,initial.1.player.closeness_to_party,initial.1.player.political_views_scale,initial.1.player.iintrsts,initial.1.player.charm,initial.1.player.iprotect,initial.1.player.iprivacy,initial.1.player.cprotect,initial.1.player.climchoi,initial.1.player.hequal,initial.1.player.ewealth,initial.1.player.eradeq,initial.1.player.ediscrim,initial.1.player.hrevdis2,initial.1.player.hfeminin,initial.1.group.id_in_subsession,initial.1.subsession.round_number,beliefs.1.player.id_in_group,beliefs.1.player.role,beliefs.1.player.payoff,beliefs.1.player.robots_per_1000_workers,beliefs.1.player.confidence_robots,beliefs.1.player.rank1_robots,beliefs.1.player.rank2_robots,beliefs.1.player.rank3_robots,beliefs.1.player.country_more_robots,beliefs.1.player.sector_more_robots,beliefs.1.player.sector_more_robots_in_country,beliefs.1.player.job_impact_robots_order,beliefs.1.player.job_impact_robots_sign,beliefs.1.player.job_impact_robots,beliefs.1.player.job_impact_robots_overall,beliefs.1.player.confidence_job_impact,beliefs.1.player.ai_what_is,beliefs.1.player.ai_job_impact_future_order,beliefs.1.player.ai_job_impact_future_sign,beliefs.1.player.ai_job_impact_future,beliefs.1.player.confidence_ai_future,beliefs.1.player.low_skill_ai_impact_order,beliefs.1.player.low_skill_ai_impact_sign,beliefs.1.player.low_skill_ai_impact,beliefs.1.player.high_skill_ai_impact_order,beliefs.1.player.high_skill_ai_impact_sign,beliefs.1.player.high_skill_ai_impact,beliefs.1.player.confidence_ai_skill,beliefs.1.player.open_opinion_automation_ai,beliefs.1.group.id_in_subsession,beliefs.1.subsession.round_number,narratives.1.player.id_in_group,narratives.1.player.role,narratives.1.player.payoff,narratives.1.player.treat,narratives.1.player.attention_check,narratives.1.player.cq_answer1,narratives.1.player.cq_answer2,narratives.1.player.cq_answer3,narratives.1.player.cq_answer4,narratives.1.player.cq_answer5,narratives.1.player.button_statements,narratives.1.player.mistake_answer1,narratives.1.player.mistake_answer2,narratives.1.player.mistake_answer3,narratives.1.player.mistake_answer4,narratives.1.player.mistake_answer5,narratives.1.player.policy_intervention,narratives.1.player.policy_intervention_reason1,narratives.1.player.policy_intervention_reason2,narratives.1.player.universal_income,narratives.1.player.tax_credits_innovation,narratives.1.player.stronger_regulations_ai,narratives.1.player.education_policies_training,narratives.1.player.breaking_up_tech_monopolies,narratives.1.player.lower_taxes_on_labor,narratives.1.player.higher_taxes_on_capital,narratives.1.player.minimum_wage_policy,narratives.1.player.unemployment_benefits,narratives.1.player.sharing_inn,narratives.1.player.button_optimistic,narratives.1.player.button_pessimistic,narratives.1.player.button_neutral,narratives.1.group.id_in_subsession,narratives.1.subsession.round_number,final.1.player.id_in_group,final.1.player.role,final.1.player.payoff,final.1.player.job_loss_chance,final.1.player.postal_code,final.1.player.civil_status,final.1.player.num_children,final.1.player.num_adults,final.1.player.num_elderly,final.1.player.annual_gross_household_income,final.1.player.high_school_type,final.1.player.university_major,final.1.player.firm_use_robots_ai,final.1.player.born_in_country,final.1.player.religious_community,final.1.player.trust_in_government,final.1.player.trust_in_political_parties,final.1.player.trust_in_trade_unions,final.1.player.trust_in_tech_tycoons,final.1.player.risk_willingness,final.1.player.feelings_towards_technology,final.1.player.smartphone_os,final.1.player.hours_computer_use_for_work,final.1.player.active_on_social_media,final.1.player.facebook,final.1.player.twitter,final.1.player.instagram,final.1.player.tiktok,final.1.player.linkedin,final.1.player.other_social,final.1.player.time_spent_on_social_media,final.1.player.usage_AI,final.1.player.general_comments,final.1.player.survey_biased,final.1.player.statements_informative,final.1.player.button_link,final.1.group.id_in_subsession,final.1.subsession.round_number
1986,6d7ek8or,6710d0e6-5d89-4e37-c6c1-30deaa95f969,0,21,21,final,Completion,2024-10-17 08:55:18.894251,1,,,0.0,46,Male,Oregon,pessimistic,1,0,1,1,neutral,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,1986,,0.0,6710d0e6-5d89-4e37-c6c1-30deaa95f969,46,Male,US nationality,Oregon,Master’s degree,Employed,0,Manager,"My primary tasks include providing information, answering questions, assisting with problem-solving, and engaging in conversation on a wide range of topics. I can also help with writing, brainstorming ideas, and offering suggestions based on user input.",IT,Yes,Democrat,7,11,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1986,,0.0,100.0,7,US,US,US,US,Food,Food,1,increase,5000.0,increase a lot,7,"they are very large deep learning models that can predict patterns in texts, pictures and videos",0,increase,70.0,7,0,increase,20.0,1,increase,80.0,7,"Automation and AI are transforming the job landscape by increasing efficiency and productivity, but they also create a dual impact. While some jobs may be displaced, new roles in tech and services are emerging, often requiring advanced skills. The quality of jobs can improve with reduced manual tasks, but disparities may widen as higher-wage positions grow faster than lower-wage ones. Overall, while automation can enhance job quality and potentially increase average wages, it necessitates a focus on reskilling and equitable access to new opportunities.        ",1,1,1986,,0.0,pessimistic,1,1,0,1,0,0,0,2,2,2,0,0,Yes,Argument for Intervention,Argument Against Intervention,1,0,0,0,0,0,1,0,1,neutral,1,1,1,1,1,1986,,0.0,100,97601,Married,2,2,0,150000,, graduation history,AI,1,Jewish,10,10,10,10,10,10,Android,30.0,Yes,1,0,1,1,0,0,30,5,"I can help analyze or provide insights on survey results if you share the details! Generally, surveys can be a valuable tool for gathering data, understanding public opinion, or assessing needs in a particular area.","Yes, right-wing bias",10,0,1,1
1987,2shwxo23,6710d0ed-7064-a112-de53-eb3fc73b53b7,0,10,21,beliefs,AIQualifications,2024-10-17 08:56:19.049106,1,,,0.0,43,Female,California,neutral,1,0,1,1,,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,1987,,0.0,6710d0ed-7064-a112-de53-eb3fc73b53b7,43,Female,US nationality,California,Master’s degree,Employed,0,Manager,"I’m here to assist with a variety of tasks, such as answering questions, providing information, helping with problem-solving, offering writing assistance, and engaging in conversation on a wide range of topics. My goal is to be helpful and informative while making our interaction enjoyable",5 star hotel,Yes,Republican,1,1,1,6,2,4,3,1,1,3,2,5,3,6,1,1,1987,,0.0,101000.0,1,US,US,US,US,Food,Electrics/Electronics,0,decrease,2.0,decrease a lot,7,they are very large deep learning models that have developed a form of intelligence by replicating how the human brain works,0,decrease,5.0,1,0,,,0,,,,,1,1,1987,,0.0,neutral,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,1987,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,1,1
1988,l15kw3kx,6710d1ed-1bde-d282-ef38-dbaba88a77dd,0,11,21,beliefs,OpenQuestion,2024-10-17 08:59:35.368696,1,,,0.0,24,Female,Idaho,baseline,1,1,0,1,,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,1988,,0.0,6710d1ed-1bde-d282-ef38-dbaba88a77dd,24,Female,US nationality,Idaho,High school diploma,Employed,0,Overnight stocker,Throw freight. Bin overstock. ,Retail,Yes,Republican,7,11,6,3,5,6,1,1,6,5,6,3,6,6,1,1,1988,,0.0,3000.0,1,China,Japan,US,China,Metal and Machinery,Automotive,1,decrease,100.0,decrease a lot,1,they are very large models that use an elaborated set of pre-defined rules to understand the context and provide plausible answers,0,decrease,50.0,1,1,decrease,48.0,1,increase,10.0,1,,1,1,1988,,0.0,baseline,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,1988,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,1,1
1989,loevj603,6710d29e-db25-5840-15a4-302b3acb0d42,0,21,21,final,Completion,2024-10-17 09:02:32.198621,1,,,0.0,41,Male,Delaware,optimistic,1,0,1,1,pessimistic,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,1989,,0.0,6710d29e-db25-5840-15a4-302b3acb0d42,41,Male,US and other nationality,Delaware,Master’s degree,Employed,0,staff accountant,bookkeeping and taxation,S&J Accountant Firm,Yes,Republican,7,11,5,6,1,3,6,5,5,6,6,6,6,6,1,1,1989,,0.0,10.0,7,Japan,Japan,China,Japan,Electrics/Electronics,Metal and Machinery,1,decrease,500.0,decrease a lot,7,"they are very large deep learning models that can predict patterns in texts, pictures and videos",0,decrease,20.0,7,1,decrease,2.0,0,decrease,5.0,7,"Automation and AI are shaping the present and future of job in a unprecedented way, it is both exciting and a fearful but very unpredictable how the future of career jobs will be when these technologies and triple do the work of ten employers altogether. It is frightening especially for those jobs that require research and digital learning. Employment will drop significant in the next 5 years if AI and other Automation can do the work of industries. Despite created by humans intelligence, are replacing human replacing human intelligence. As they advance, gradually jobs will be replace efficiently by robots. ",1,1,1989,,0.0,optimistic,1,1,0,1,0,0,0,1,1,1,2,2,Yes,Policy makers should intervene on the Usage of AI ,Automation should be evaluated and its usages decided by Policy Makers for the future of Employment and Economy,0,0,1,1,1,0,0,0,0,pessimistic,0,0,0,1,1,1989,,0.0,100,19703,Separated,,,,55000,,Accountant,AI,0,Protestant,4,2,2,1,9,10,Android,6.0,Yes,1,0,1,1,1,0,30,2,it is enlightening ,"No, it did not feel biased",10,0,1,1
1990,5gaf5q3v,6710d2a7-3bc2-e0fd-e425-a7ca55c1c38b,0,21,21,final,Completion,2024-10-17 09:02:37.761129,1,,,0.0,27,Male,North Carolina,pessimistic,1,0,1,1,optimistic,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,1990,,0.0,6710d2a7-3bc2-e0fd-e425-a7ca55c1c38b,27,Male,US nationality,North Carolina,University degree,Self-employed,0,Team Manager,I managed and organized groups of tasks as they arose.,Retail Sales,Yes,Republican,4,6,6,5,4,6,1,1,6,6,6,6,1,6,1,1,1990,,0.0,15.0,7,China,Japan,Republic of Korea,China,Electrics/Electronics,Automotive,0,decrease,15.0,decrease a lot,7,they are very large deep learning models that have developed a form of intelligence by replicating how the human brain works,1,increase,30.0,2,1,decrease,20.0,0,decrease,30.0,2,Automation and AI will slowly but surely year by year overtake the need for humans in certain sectors of the job market.,1,1,1990,,0.0,pessimistic,1,1,0,1,0,0,0,0,0,1,0,0,Yes,They should regulate for economy purposes.,They shouldn't intervene because it will benefit them in the long run.,1,0,1,0,0,0,0,1,0,optimistic,0,0,0,1,1,1990,,0.0,34,27862,Single,0,2,1,67000,,Business Administration ,Not Applicable,1,I do not belong to any religious community,0,1,2,1,10,10,Android,18.0,Yes,1,1,1,1,1,0,50,2,No thank you,"No, it did not feel biased",10,1,1,1
1991,793vctuz,6710d2e8-42a9-6e14-e650-d085186324eb,0,13,21,narratives,ControlQuestions,2024-10-17 09:03:42.252677,1,,,0.0,47,Female,South Carolina,neutral,1,0,1,1,,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,1991,,0.0,6710d2e8-42a9-6e14-e650-d085186324eb,47,Female,US and other nationality,South Carolina,Master’s degree,Employed,0,Owner,Ok,Hb,Yes,Do not know,4,6,3,3,5,3,4,3,3,3,4,3,4,4,1,1,1991,,0.0,2.0,5,US,US,US,Germany,Electrics/Electronics,Plastic and Chemical Products,0,decrease,2.0,increase a little,5,they are very large deep learning models that have developed a form of intelligence by replicating how the human brain works,1,increase,1.0,4,0,increase,1.0,0,decrease,1.0,5,40000,1,1,1991,,0.0,neutral,1,0,0,0,0,0,44,30,8,28,2,2,,,,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,1991,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,1,1
1992,mvr7mjru,6710d35e-b6a7-a82b-33a7-ac6b5829e7f5,0,21,21,final,Completion,2024-10-17 09:05:41.391001,1,,,0.0,46,Female,Alabama,baseline,1,1,0,1,pessimistic,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,1992,,0.0,6710d35e-b6a7-a82b-33a7-ac6b5829e7f5,46,Female,US nationality,Alabama,High school diploma,Self-employed,0,Nursing ,Taking care of the elderly ,Nursing ,Yes,Democrat,5,10,5,5,5,4,5,4,5,5,4,5,5,6,1,1,1992,,0.0,,7,US,US,US,US,Electrics/Electronics,Electrics/Electronics,1,decrease,3.0,remain the same,7,,0,increase,5.0,6,0,decrease,5.0,0,decrease,5.0,5,None,1,1,1992,,0.0,baseline,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,0,0,1,0,0,0,0,0,0,pessimistic,0,0,0,1,1,1992,,0.0,53,36108,Single,9,39,46,25000,Yes,,None,1,Other,8,6,8,8,9,5,Android,5.0,Yes,1,0,0,1,0,0,6,2,No,"No, it did not feel biased",,0,1,1
1993,km56o30c,6710d3a5-8ce5-0a2c-c317-769d9a78b169,0,4,21,initial,EmploymentDetails,2024-10-17 09:06:50.661180,1,,,0.0,64,Female,New York,optimistic,,,,,,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,1993,,0.0,6710d3a5-8ce5-0a2c-c317-769d9a78b169,64,Female,US nationality,New York,High school diploma,Retired,0,,,,,,,,,,,,,,,,,,,,1,1,1993,,0.0,,,,,,,,,0,,,,,,1,,,,1,,,1,,,,,1,1,1993,,0.0,optimistic,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,1993,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,1,1
1994,43jlvmv9,6710d3ed-52be-c23d-9831-bb510453cd02,0,21,21,final,Completion,2024-10-17 09:08:28.888698,1,,,0.0,34,Female,California,pessimistic,1,0,1,1,pessimistic,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,1994,,0.0,6710d3ed-52be-c23d-9831-bb510453cd02,34,Female,US nationality,California,University degree,Employed,0,Sales manager,In charge of production of sales ,Manufacturing industry,Yes,Republican,7,11,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1994,,0.0,29.0,7,Republic of Korea,Japan,Germany,Republic of Korea,Electrics/Electronics,Automotive,0,decrease,50.0,increase a lot,7,they are very large deep learning models that have developed a form of intelligence by replicating how the human brain works,0,decrease,60.0,7,0,decrease,60.0,1,decrease,50.0,7,"Artificial intelligence is reshaping the job market in profound ways, offering both opportunities and challenges.",1,1,1994,,0.0,pessimistic,1,1,0,1,0,0,0,1,0,2,1,1,Yes," if unmanaged, the impact of AI could be profoundly damaging. The risk of AI is that it could allow misinformation to be spread throughout the online world by creating fake but seemingly real images and videos, similar to what happened to Taylor Swift with AI this",Policy makers should focused on the risk AI technologies carry in making discriminatory decisions — just as human decision-makers do — and how AI technologies are only as effective as the data sets and algorithms they are built upon and the large language models that underpin them.,0,0,0,1,1,0,0,0,0,pessimistic,0,0,1,1,1,1994,,0.0,80,91301,Married,2,2,0,150000,,Bachelor's degree,None,1,Catholic,10,7,10,5,10,10,Android,8.0,Yes,1,1,1,1,1,0,360,2,I love the important point of view of this survey,"Yes, right-wing bias",4,0,1,1
1995,wqndsmmx,6710d43f-6d4c-04eb-e219-4661c7c0ffe0,0,21,21,final,Completion,2024-10-17 09:09:24.802225,1,,,0.0,31,Female,New York,neutral,1,0,1,1,optimistic,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,1995,,0.0,6710d43f-6d4c-04eb-e219-4661c7c0ffe0,31,Female,US nationality,New York,University degree,Employed,0,Chef,Cooking,Food,Yes,Democrat,6,11,5,4,5,4,5,3,5,4,5,3,5,4,1,1,1995,,0.0,,,US,US,China,US,Food,Food,0,increase,2.0,remain the same,6,,0,decrease,10.0,7,0,increase,5.0,0,decrease,2.0,5,I think is great for me to say,1,1,1995,,0.0,neutral,1,1,0,1,0,0,0,8,3,9,4,4,Yes,Say,Too,0,0,0,0,0,0,1,0,0,optimistic,0,0,1,1,1,1995,,0.0,78,10455,Single,0,4,0,75000,,Science,Both,1,Catholic,8,7,8,9,2,8,iOS (iPhone),8.0,Yes,0,1,1,0,0,0,30,5,,"No, it did not feel biased",10,0,1,1
1996,7j5b4o7i,6710d442-0073-6885-6262-73c6475a067a,0,21,21,final,Completion,2024-10-17 09:10:08.200615,1,,,0.0,45,Male,California,baseline,1,0,1,1,optimistic,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,1996,,0.0,6710d442-0073-6885-6262-73c6475a067a,45,Male,US nationality,California,Master’s degree,Employed,0,Director ,Director to company ,Real estate ,Yes,Democrat,7,8,6,6,6,6,5,6,6,5,6,6,6,5,1,1,1996,,0.0,28.0,7,US,Republic of Korea,Japan,China,Electrics/Electronics,Automotive,0,increase,100.0,increase a little,7,"they are very large deep learning models that can predict patterns in texts, pictures and videos",0,increase,50.0,7,1,increase,25.0,0,increase,30.0,7,"Automation and AI are profoundly transforming the job landscape. While they may displace certain roles, they also create new opportunities, particularly in tech-driven sectors. The quality of jobs is likely to improve as routine tasks are automated, allowing workers to focus on more complex and creative responsibilities. However, this shift may lead to wage disparities, as high-skill jobs could see increased compensation, while low-skill positions may face stagnation or decline. Adapting to these changes will be crucial for workers to thrive in an evolving economy.",1,1,1996,,0.0,baseline,,0,0,0,0,0,0,0,0,0,0,0,Yes,Job Security and Transition Support: Policy-makers should intervene to provide safety nets and retraining programs for workers displaced by automation and AI. A,"Ethical Standards and Regulation: With the rapid advancement of AI technologies, intervention is necessary to establish ethical guidelines and regulations",0,0,0,1,1,0,0,1,0,optimistic,1,1,1,1,1,1996,,0.0,76,95814,Married,,,,150000,,Science ,Both,1,Catholic,8,9,10,9,10,10,iOS (iPhone),5.0,Yes,1,1,1,1,0,0,3,4,Great ,"Yes, right-wing bias",,0,1,1
1997,ml7evr94,6710d5e7-11f5-1201-e2e8-9cd96ea590af,0,4,21,initial,EmploymentDetails,2024-10-17 09:16:28.257037,1,,,0.0,54,Female,Rhode Island,optimistic,,,,,,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,1997,,0.0,6710d5e7-11f5-1201-e2e8-9cd96ea590af,54,Female,US nationality,Rhode Island,University degree,Retired,0,,,,,,,,,,,,,,,,,,,,1,1,1997,,0.0,,,,,,,,,0,,,,,,1,,,,1,,,0,,,,,1,1,1997,,0.0,optimistic,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,1997,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,1,1
1998,6nmfo3cg,6710d62a-8ae1-a450-8c09-dd436fb41487,0,21,21,final,Completion,2024-10-17 09:17:37.864147,1,,,0.0,56,Female,New York,pessimistic,0,0,0,1,pessimistic,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,1998,,0.0,6710d62a-8ae1-a450-8c09-dd436fb41487,56,Female,US nationality,New York,Primary education,Retired,0,Manager ,Over seeing orders ,Private restaurant ,Yes,Democrat,7,2,2,4,5,1,3,4,3,6,6,3,5,1,1,1,1998,,0.0,100.0,2,China,Japan,Germany,Japan,Automotive,Metal and Machinery,0,decrease,20.0,decrease a lot,2,"they are very large deep learning models that can predict patterns in texts, pictures and videos",1,decrease,30.0,6,0,decrease,20.0,0,decrease,30.0,7,They are taking our jobs and if ai running everything how are we supposed to earn money ,1,1,1998,,0.0,pessimistic,1,1,0,1,0,0,4,2,1,1,2,2,Yes,Because people are struggling as it is.,We don't need machines taking our place.,0,0,0,0,0,0,1,0,0,pessimistic,1,1,0,1,1,1998,,0.0,,14621,Widow,0,2,0,62000,,,None,1,Protestant,4,7,8,2,9,0,Android,4.0,Yes,1,0,0,0,0,0,15,,No ,"No, it did not feel biased",6,0,1,1
1999,4hrj96b5,6710d888-b798-6f20-bcd0-4b553ac501a1,0,21,21,final,Completion,2024-10-17 09:27:48.033393,1,,,0.0,41,Female,Nebraska,neutral,0,1,0,1,not support,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,1999,,0.0,6710d888-b798-6f20-bcd0-4b553ac501a1,41,Female,US nationality,Nebraska,High school diploma,Looking for work but currently unemployed,0,Homemaker,Dishes laundry grocery shopping cooking cleaning,Housekeeping,Yes,Do not know,7,7,4,4,3,4,4,3,4,4,3,4,3,3,1,1,1999,,0.0,100.0,4,Japan,China,Russia,Germany,Metal and Machinery,Metal and Machinery,1,decrease,1000.0,decrease a lot,4,they are very large models that use an elaborated set of pre-defined rules to understand the context and provide plausible answers,1,decrease,100.0,4,0,decrease,100.0,0,decrease,100.0,6,I can't stand AI ,1,1,1999,,0.0,neutral,1,1,0,1,0,0,0,0,0,2,0,0,Yes,It takes away from the originality and customization of things as well as human intuition,It takes away the human touch which is what makes things so great enough with the cookie cutter ai,0,0,0,0,1,0,0,0,0,not support,0,0,0,1,1,1999,,0.0,,68763,Separated,2,4,1,10000,Not that I recal,,None,1,Other,0,0,0,0,5,4,Android,0.0,Yes,1,0,0,0,0,0,300,1,I can't stand so and do not support it at all,"No, it did not feel biased",7,0,1,1
2000,jkl4z6k6,6710d902-6929-80ea-c899-f62b269b6479,0,21,21,final,Completion,2024-10-17 09:29:44.876253,1,,,0.0,53,Female,California,baseline,1,1,0,1,pessimistic,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,2000,,0.0,6710d902-6929-80ea-c899-f62b269b6479,53,Female,US nationality,California,High school diploma,Employed,0,Cashier,Customer service ,Retail ,Yes,Republican,7,11,5,5,3,4,1,1,6,3,1,1,1,3,1,1,2000,,0.0,3.0,4,Japan,China,US,US,Automotive,Automotive,1,decrease,3.0,increase a lot,6,"they are very large deep learning models that can predict patterns in texts, pictures and videos",1,decrease,5.0,5,0,increase,10.0,1,increase,5.0,4,They are streamlining automation by needing less human workers.,1,1,2000,,0.0,baseline,,0,0,0,0,0,0,0,0,0,0,0,Yes,Should intervene to prevent overuse.,Should regulate to prevent a monopoly. ,0,0,0,1,0,1,0,0,1,pessimistic,0,0,0,1,1,2000,,0.0,45,93257,Married,0,2,0,52000,No,,AI,1,I do not belong to any religious community,5,1,6,7,9,9,Android,8.0,Yes,1,0,0,0,0,0,300,2,Loved it,"No, it did not feel biased",,0,1,1
2001,dgiataim,6710d928-d3ce-136d-57c7-4a474f3e89c4,0,13,21,narratives,ControlQuestions,2024-10-17 09:30:27.089991,1,,,0.0,41,Male,New York,optimistic,1,1,0,1,,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,2001,,0.0,6710d928-d3ce-136d-57c7-4a474f3e89c4,41,Male,US nationality,New York,High school diploma,Employed,0,Amazing how much much more than you can make from ,Amazing how the people in this country have no idea how t,Amazing how many what are the odds that you ,Yes,Republican,7,11,6,5,6,6,6,6,6,6,6,6,6,6,1,1,2001,,0.0,100.0,7,US,Italy,China,China,Metal and Machinery,Electrics/Electronics,1,increase,2.0,decrease a lot,7,"they are very large deep learning models that can predict patterns in texts, pictures and videos",1,increase,2.0,7,1,increase,2.0,0,decrease,1.0,7,Amazing good happy for the team for sure I am very excited for the new team and I hope you have ,1,1,2001,,0.0,optimistic,1,0,0,0,0,0,6,7,4,5,6,6,,,,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,2001,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,1,1
2002,a25a49di,6710d939-abb7-320f-15d2-b89ac77ff68b,0,15,21,narratives,PolicyPreferences,2024-10-17 09:31:21.278215,1,,,0.0,53,Female,Texas,pessimistic,1,1,0,1,,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,2002,,0.0,6710d939-abb7-320f-15d2-b89ac77ff68b,53,Female,US nationality,Texas,High school diploma,Self-employed,0,PRIVATE HOME HEALTH CARE ,"Prep and prepare meals, take VITALS., Distribute Medication., BATHS .LIGHT HOUSEKEEPING .LAUNDRY.",Self Employed ,Yes,Democrat,,2,4,4,2,1,1,2,2,1,1,3,5,4,1,1,2002,,0.0,10.0,3,Japan,China,Republic of Korea,China,Electrics/Electronics,Electrics/Electronics,1,decrease,2003.0,decrease a lot,5,they are very large deep learning models that have developed a form of intelligence by replicating how the human brain works,1,decrease,75.0,5,1,decrease,30.0,1,decrease,50.0,5,"Well, using robots will decrease jobs because,if they are using robots and keep them running correctly, there will be no need for many people except for the people who maintain the robots and make sure they are running correctly.",1,1,2002,,0.0,pessimistic,1,1,0,1,0,0,0,1,0,0,0,0,Yes,"If they were to use these robots, people would be out of work ",Crime would be higher and everyone would have to depend on government handouts.,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,2002,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,1,1
2003,29stjq93,6710d998-67c7-3ced-d265-43770a446973,0,21,21,final,Completion,2024-10-17 09:32:15.103006,1,,,0.0,23,Other,Missouri,neutral,1,1,0,1,not support,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,2003,,0.0,6710d998-67c7-3ced-d265-43770a446973,23,Other,US nationality,Missouri,High school diploma,Employed,0,manager,I manage and help run my business,entertainment,Yes,Republican,1,4,6,1,6,6,1,1,1,5,6,1,1,1,1,1,2003,,0.0,100.0,5,China,Japan,US,China,Automotive,Electrics/Electronics,1,increase,10.0,decrease a lot,7,"they are very large deep learning models that can predict patterns in texts, pictures and videos",0,increase,23.0,4,0,decrease,15.0,0,increase,25.0,4,I believe that they will take our jobs away from us,1,1,2003,,0.0,neutral,1,1,0,1,0,0,0,0,0,0,0,0,Yes,it could help to make the industry a a more erganamic enviroment,it will take away food from workers plates,0,0,0,1,1,0,1,1,1,not support,0,0,0,1,1,2003,,0.0,45,64503,Single,1,2,,30000,no,,None,1,I do not belong to any religious community,0,0,7,0,10,10,Android,4.0,Yes,1,0,1,1,0,0,120,2,,"No, it did not feel biased",7,0,1,1
